participant,condition,window_index,track_point_accuracy_baseline_min,track_point_accuracy_baseline_max,resman_point_accuracy_baseline_min,resman_point_accuracy_baseline_max,sysmon_point_accuracy_baseline_min,sysmon_point_accuracy_baseline_max,comms_point_accuracy_baseline_min,comms_point_accuracy_baseline_max,mean_sysmon_response_time_baseline_min,mean_sysmon_response_time_baseline_max,mean_comms_response_time_baseline_min,mean_comms_response_time_baseline_max,track_point_accuracy_baseline_range,resman_point_accuracy_baseline_range,sysmon_point_accuracy_baseline_range,comms_point_accuracy_baseline_range,mean_sysmon_response_time_baseline_range,mean_comms_response_time_baseline_range
443,M,6,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,7,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,8,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,9,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,10,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,11,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,12,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,13,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
443,M,14,0.9756200084068936,1.0,0.8333333333333334,1.0,0.2,1.0,0.0,1.0,1640.0,4333.333333333333,0.0,4.956122499999999,0.024379991593106443,0.16666666666666663,0.8,1.0,2693.333333333333,4.956122499999999
446,M,0,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,1,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,2,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,3,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,4,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,5,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,6,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,7,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,8,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,9,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,10,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,11,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,12,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,13,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
446,M,14,0.0397295012679628,0.3444816053511705,1.0,1.0,0.8888888888888888,1.0,0.5,1.0,2840.0,4600.0,2.463934000000002,3.980556,0.3047521040832077,0.0,0.11111111111111116,0.5,1760.0,1.5166219999999981
416,H,0,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
416,H,1,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
416,H,2,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
416,H,3,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
416,H,4,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
416,H,5,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
416,H,6,0.688655462184874,1.0,0.3833333333333333,0.9833333333333332,0.0909090909090909,1.0,0.0,1.0,1700.0,5733.333333333333,0.0,5.237112999999994,0.31134453781512605,0.5999999999999999,0.9090909090909091,1.0,4033.333333333333,5.237112999999994
