participant,condition,track_point_accuracy,resman_point_accuracy,sysmon_point_accuracy,comms_point_accuracy,mean_sysmon_response_time,mean_comms_response_time,window_index
473,H,0.8729421696918531,1.0,1.0,0.0,3300.0,0.0,6
473,H,0.8597380650612589,1.0,0.7272727272727273,0.0,2733.3333333333335,0.0,7
473,H,0.8345959595959596,1.0,0.625,0.5,2266.6666666666665,3.632056000000034,8
473,H,0.7945147679324894,1.0,1.0,0.75,2700.0,3.5943693333333613,9
473,H,0.8584706379383186,1.0,1.0,0.3333333333333333,2400.0,3.611248000000046,10
473,H,0.8979333614508647,0.8333333333333334,0.8,0.5,2450.0,3.4302550000000167,11
473,H,0.8665540540540541,0.5833333333333334,0.7777777777777778,1.0,3971.428571428571,3.438220999999998,12
473,H,0.8431703204047217,0.6333333333333333,0.875,1.0,3371.4285714285716,3.5768979999999715,13
473,H,0.906790383804302,0.4333333333333333,1.0,1.0,3285.714285714286,3.5768979999999715,14
474,H,0.7320692497938994,0.7833333333333333,0.375,0.5,4300.0,3.444554,0
474,H,0.8164191419141914,0.2833333333333333,0.4166666666666667,0.0,3600.0,0.0,1
474,H,0.7068458630827383,0.0,0.6363636363636364,0.0,3750.0,0.0,2
474,H,0.6637316561844864,0.0,0.7777777777777778,0.3333333333333333,4500.0,4.085823000000005,3
474,H,0.7869127516778524,0.0,1.0,1.0,4200.0,3.869405999999998,4
474,H,0.8376787216148024,0.0,0.75,0.0,4533.333333333333,0.0,5
474,H,0.8408231835363292,0.0,0.5555555555555556,0.0,3166.6666666666665,0.0,6
474,H,0.8693467336683417,0.2666666666666666,0.7272727272727273,0.0,3133.3333333333335,0.0,7
474,H,0.8253037285295349,0.7666666666666667,0.875,0.0,4228.571428571428,0.0,8
474,H,0.7800586510263929,0.9833333333333332,0.0,0.3333333333333333,6800.0,5.757760000000019,9
474,H,0.6963835155592936,0.6333333333333333,0.4285714285714285,0.6666666666666666,2100.0,4.034682500000002,10
474,H,0.5238900634249471,0.15,0.8888888888888888,0.0,3375.0,4.411417000000029,11
474,H,0.7079983072365637,0.0,0.8571428571428571,0.5,3733.3333333333335,3.655916999999988,12
474,H,0.9662447257383966,0.0,0.8333333333333334,1.0,3360.0,3.6366245000000106,13
474,H,0.7948717948717948,0.0,0.3636363636363636,1.0,4280.0,4.148432000000014,14
461,H,1.0,0.8833333333333333,1.0,1.0,3600.0,3.076143000000002,0
461,H,1.0,0.85,0.6666666666666666,0.0,1800.0,0.0,1
461,H,1.0,0.9,0.7777777777777778,1.0,1775.0,3.660294,2
461,H,0.967322999581064,0.8,0.75,1.0,1657.142857142857,3.5623897499999906,3
461,H,0.9672406551868964,0.8,0.6666666666666666,1.0,1240.0,3.464485499999981,4
461,H,1.0,0.8666666666666667,1.0,0.0,1600.0,0.0,5
461,H,0.9920235096557516,0.8666666666666667,0.5,0.6666666666666666,2200.0,3.3038475000000034,6
461,H,0.9920134510298444,0.9,0.6,0.6666666666666666,2900.0,2.979148500000008,7
461,H,0.992854140395124,0.9666666666666668,0.8181818181818182,0.5,2980.0,3.3015950000000203,8
461,H,0.9831862126944094,0.75,0.8333333333333334,0.5,2472.7272727272725,4.084548999999981,9
461,H,0.9558452481076536,0.55,0.6666666666666666,1.0,2740.0,3.152379499999995,10
461,H,0.965589592950063,0.8,0.6666666666666666,0.6666666666666666,2620.0,3.2511100000000113,11
461,H,0.9638503572929804,0.7666666666666667,0.6923076923076923,1.0,2090.909090909091,3.440740250000019,12
461,H,0.9638807223855524,0.5166666666666667,0.8333333333333334,1.0,2163.6363636363635,3.097679499999998,13
461,H,0.9023060796645702,0.65,1.0,0.0,2440.0,0.0,14
454,L,1.0,1.0,1.0,1.0,1200.0,4.666384999999998,0
454,L,0.9761106454316848,1.0,1.0,0.0,1280.0,0.0,1
454,L,0.976,1.0,1.0,0.0,1280.0,0.0,2
454,L,1.0,1.0,1.0,0.0,1200.0,0.0,3
454,L,1.0,1.0,1.0,0.5,1300.0,5.1279639999999915,4
454,L,1.0,1.0,1.0,1.0,1160.0,4.484702499999997,5
454,L,1.0,1.0,1.0,0.0,1000.0,0.0,6
454,L,1.0,1.0,1.0,0.0,900.0,0.0,7
454,L,1.0,1.0,1.0,0.0,5600.0,0.0,8
454,L,1.0,1.0,1.0,1.0,3500.0,4.680045000000007,9
454,L,1.0,1.0,1.0,0.6666666666666666,1600.0,3.937726499999997,10
454,L,1.0,1.0,0.6,0.75,1800.0,3.8899796666666666,11
454,L,0.9780590717299578,1.0,0.6666666666666666,1.0,2120.0,4.211850999999967,12
454,L,0.9781420765027322,1.0,0.7142857142857143,0.0,1933.3333333333333,0.0,13
454,L,1.0,1.0,0.7142857142857143,0.0,2866.6666666666665,0.0,14
446,L,0.7924682767089644,1.0,1.0,1.0,2466.6666666666665,2.5355385000000012,0
446,L,0.8156701030927835,1.0,0.0,0.6666666666666666,0.0,2.6301595000000013,1
446,L,0.7622027534418022,1.0,0.0,1.0,0.0,2.973914000000003,2
446,L,0.7826810990840966,1.0,0.0,1.0,0.0,2.6822535000000016,3
446,L,0.9718959731543624,1.0,0.0,1.0,0.0,2.919781999999998,4
446,L,0.7361577181208053,0.95,0.0,0.0,0.0,0.0,5
446,L,0.5716069941715237,0.95,1.0,0.0,3000.0,0.0,6
446,L,0.6125676238035789,1.0,0.6,0.0,2800.0,0.0,7
446,L,0.6526271893244371,1.0,0.5555555555555556,0.5,2700.0,2.770836999999972,8
446,L,0.6895973154362416,0.8833333333333333,1.0,1.0,3075.0,2.593800999999985,9
446,L,0.4227539882451721,0.8833333333333333,1.0,0.0,2666.6666666666665,0.0,10
446,L,0.306276150627615,1.0,1.0,0.0,1533.3333333333333,0.0,11
446,L,0.5156315131304711,1.0,1.0,0.0,1533.3333333333333,0.0,12
446,L,0.6298917568692756,1.0,1.0,0.0,2428.5714285714284,0.0,13
446,L,0.6346153846153846,1.0,1.0,0.0,2733.3333333333335,0.0,14
454,H,0.9217245709501884,0.9833333333333332,1.0,0.5,3933.3333333333335,4.305116999999996,0
454,H,0.8545531197301856,0.9833333333333332,0.6666666666666666,0.0,3885.714285714286,3.8120869999999982,1
454,H,0.8743654822335025,1.0,0.7,0.0,3425.0,0.0,2
454,H,0.8745231030097499,1.0,0.875,1.0,3285.714285714286,3.923572000000007,3
454,H,0.8570223534373682,1.0,0.8571428571428571,0.0,2100.0,2.871335000000016,4
454,H,0.8440134907251264,1.0,1.0,0.5,2000.0,2.871335000000016,5
454,H,0.8847615027437737,1.0,0.6666666666666666,1.0,1200.0,4.042958000000013,6
454,H,0.960304054054054,1.0,0.8333333333333334,1.0,2040.0,4.459181500000014,7
454,H,0.8901515151515151,1.0,1.0,0.5,2828.5714285714284,4.958300000000008,8
454,H,0.8952020202020202,1.0,1.0,0.6666666666666666,2640.0,3.929314999999974,9
454,H,0.964542000844238,1.0,1.0,0.6666666666666666,1960.0,3.7935955000000097,10
454,H,0.9362869198312236,1.0,1.0,0.6666666666666666,1980.0,3.878893000000005,11
454,H,0.889873417721519,1.0,0.9166666666666666,1.0,2418.181818181818,4.006551333333334,12
454,H,0.9117025771018168,1.0,0.9,0.3333333333333333,2355.5555555555557,4.05651499999999,13
454,H,0.9443037974683544,1.0,1.0,1.0,1575.0,3.916111000000029,14
413,M,0.975251677852349,1.0,1.0,1.0,5350.0,4.783297666666667,0
413,M,0.9752204955900882,1.0,1.0,0.6666666666666666,4666.666666666667,4.562852500000002,1
413,M,0.9574378423935946,1.0,1.0,0.6666666666666666,3650.0,4.120476500000002,2
413,M,0.8659359190556493,1.0,1.0,1.0,3000.0,4.682975000000013,3
413,M,0.8543852287033151,1.0,1.0,0.0,1866.6666666666667,0.0,4
413,M,0.9015151515151516,1.0,1.0,1.0,1240.0,4.387670000000014,5
413,M,0.9561551433389543,1.0,1.0,1.0,1833.3333333333333,4.387670000000014,6
413,M,1.0,1.0,1.0,0.0,2828.5714285714284,0.0,7
413,M,1.0,1.0,1.0,0.0,2400.0,0.0,8
413,M,1.0,1.0,1.0,0.0,1300.0,0.0,9
413,M,1.0,1.0,1.0,0.0,1200.0,0.0,10
413,M,1.0,1.0,1.0,0.0,1000.0,0.0,11
413,M,1.0,1.0,1.0,0.75,2200.0,4.385293999999969,12
413,M,1.0,1.0,1.0,0.75,3240.0,4.20020199999999,13
413,M,1.0,1.0,1.0,1.0,4360.0,3.804390000000012,14
433,M,0.991578947368421,1.0,0.5555555555555556,1.0,4666.666666666667,3.653768999999997,0
433,M,0.824,0.9833333333333332,0.6,-1.0,3257.1428571428573,0.0,1
433,M,0.806234203875316,0.9833333333333332,0.1666666666666666,1.0,3700.0,2.740474000000006,2
433,M,0.9322390572390572,0.75,0.0833333333333333,1.0,5680.0,2.8952700000000107,3
433,M,0.9212631578947368,0.5666666666666667,0.8571428571428571,0.0,4666.666666666667,0.0,4
433,M,0.9712959054453356,0.8166666666666667,1.0,0.6666666666666666,3750.0,2.721664000000004,5
433,M,0.9835512442007592,1.0,0.25,1.0,3100.0,2.8398954999999972,6
433,M,0.9516806722689076,1.0,0.5,0.0,2050.0,0.0,7
433,M,0.968187526161574,1.0,1.0,0.0,1700.0,0.0,8
433,M,1.0,1.0,0.6666666666666666,0.0,1880.0,0.0,9
433,M,0.9642255892255892,0.8666666666666667,0.6666666666666666,0.0,1760.0,0.0,10
433,M,0.9642105263157896,0.7166666666666667,1.0,1.0,1500.0,2.7662220000000275,11
433,M,1.0,0.85,1.0,0.6666666666666666,1400.0,3.3586760000000027,12
433,M,1.0,1.0,0.0,0.75,0.0,3.359497666666641,13
433,M,0.9802105263157894,1.0,0.75,1.0,5466.666666666667,3.6887743333333183,14
453,L,1.0,1.0,0.7142857142857143,1.0,3933.3333333333335,3.1795199999999983,0
453,L,1.0,1.0,1.0,0.0,3400.0,0.0,1
453,L,1.0,0.9166666666666666,1.0,0.0,2350.0,0.0,2
453,L,0.994544691565254,0.9166666666666666,1.0,1.0,1280.0,2.8833549999999946,3
453,L,0.9945332211942808,1.0,1.0,1.0,1300.0,2.8833549999999946,4
453,L,1.0,1.0,0.0,1.0,0.0,3.2016509999999982,5
453,L,1.0,1.0,0.0,1.0,0.0,3.2016509999999982,6
453,L,1.0,1.0,1.0,0.0,8000.0,0.0,7
453,L,0.9670190274841438,1.0,1.0,1.0,8000.0,3.2467410000000143,8
453,L,0.9671024884015184,1.0,0.0,1.0,0.0,3.5023199999999974,9
453,L,1.0,1.0,1.0,0.0,3300.0,0.0,10
453,L,0.98011002962336,1.0,0.7,1.0,4200.0,3.105750999999998,11
453,L,0.980252100840336,1.0,0.7,0.0,4475.0,0.0,12
453,L,1.0,1.0,1.0,1.0,3320.0,3.39835800000003,13
453,L,0.9776748104465038,1.0,1.0,1.0,2000.0,3.292540000000031,14
443,L,1.0,1.0,0.3333333333333333,1.0,1350.0,2.533343000000002,0
443,L,1.0,1.0,0.4285714285714285,1.0,1360.0,2.3899260000000027,1
443,L,0.984006734006734,1.0,1.0,0.6666666666666666,1266.6666666666667,2.3899260000000027,2
443,L,0.984,1.0,1.0,1.0,850.0,3.101291666666663,3
443,L,1.0,1.0,1.0,1.0,800.0,2.7473189999999903,4
443,L,1.0,1.0,0.0,0.0,0.0,0.0,5
443,L,1.0,1.0,0.0,0.0,0.0,0.0,6
443,L,1.0,1.0,0.0,0.0,2000.0,0.0,7
443,L,1.0,1.0,0.7142857142857143,0.0,1666.6666666666667,0.0,8
443,L,1.0,1.0,1.0,0.0,1475.0,0.0,9
443,L,1.0,1.0,1.0,0.0,1428.571428571429,0.0,10
443,L,1.0,1.0,0.8888888888888888,0.0,2150.0,0.0,11
443,L,1.0,1.0,0.7272727272727273,0.0,2044.4444444444443,0.0,12
443,L,1.0,1.0,0.6666666666666666,0.5,1480.0,2.6100869999999645,13
443,L,1.0,1.0,0.0,1.0,0.0,3.2161029999999755,14
467,L,0.904485049833887,1.0,0.4285714285714285,1.0,3550.0,2.6553890000000013,0
467,L,0.9867439933719968,1.0,0.0,0.0,0.0,0.0,1
467,L,1.0,1.0,0.0,0.0,0.0,0.0,2
467,L,0.9979096989966556,1.0,0.0,0.0,0.0,0.0,3
467,L,0.9979166666666668,1.0,0.0,0.0,0.0,0.0,4
467,L,1.0,1.0,0.0,0.0,0.0,0.0,5
467,L,1.0,1.0,1.0,0.5,2200.0,3.215865000000008,6
467,L,0.9735738255033556,1.0,1.0,1.0,4066.6666666666665,2.915770500000022,7
467,L,0.9109617807643848,0.9,1.0,1.0,4700.0,2.802876000000026,8
467,L,0.917157275021026,0.9,0.6,0.0,3000.0,0.0,9
467,L,0.9731205375892482,0.85,0.4285714285714285,0.75,1680.0,3.163597333333333,10
467,L,0.9164229001253656,0.6666666666666666,0.4,1.0,2533.3333333333335,2.4279774999999972,11
467,L,0.9119732999582812,0.8166666666666667,0.5,0.0,4233.333333333333,0.0,12
467,L,0.9503338898163606,0.9166666666666666,0.8888888888888888,0.0,3625.0,0.0,13
467,L,0.9527789385708316,0.9166666666666666,0.8,0.0,2822.222222222222,0.0,14
462,L,1.0,1.0,1.0,1.0,1200.0,3.812165999999999,0
462,L,1.0,1.0,1.0,0.0,1200.0,0.0,1
462,L,1.0,0.9666666666666668,1.0,0.0,1200.0,0.0,2
462,L,1.0,0.9666666666666668,1.0,1.0,1480.0,4.42466300000001,3
462,L,1.0,1.0,0.8,0.5,1800.0,4.42466300000001,4
462,L,0.99160016799664,0.8833333333333333,0.6,0.5,1866.6666666666667,4.491763999999989,5
462,L,0.991564740615774,0.7166666666666667,0.8571428571428571,0.6666666666666666,2866.6666666666665,3.9094970000000018,6
462,L,1.0,0.8333333333333334,1.0,1.0,2400.0,3.9094970000000018,7
462,L,1.0,1.0,1.0,0.0,1400.0,0.0,8
462,L,1.0,1.0,0.0,0.0,0.0,0.0,9
462,L,1.0,1.0,0.0,0.0,0.0,0.0,10
462,L,1.0,0.9166666666666666,0.0,0.0,0.0,0.0,11
462,L,1.0,0.9166666666666666,1.0,0.0,2800.0,0.0,12
462,L,1.0,0.8333333333333334,1.0,0.5,4300.0,3.674660000000017,13
462,L,1.0,0.8333333333333334,1.0,1.0,4057.142857142858,3.612068999999991,14
421,H,0.9673503557974048,1.0,1.0,0.6666666666666666,2342.8571428571427,3.1007014999999987,0
421,H,0.9819706498951782,0.8833333333333333,1.0,0.75,2355.5555555555557,3.4219133333333267,1
421,H,0.9282115869017632,0.8833333333333333,1.0,0.8333333333333334,3125.0,3.501762599999998,2
421,H,0.9121848739495798,1.0,1.0,0.75,4450.0,3.131967666666663,3
421,H,0.97608057070919,1.0,1.0,1.0,1333.3333333333333,2.8609880000000203,4
421,H,0.9941299790356394,1.0,1.0,1.0,1700.0,3.0416310000000237,5
421,H,0.97323295692179,1.0,1.0,1.0,2233.3333333333335,3.024354333333349,6
421,H,0.9540133779264214,1.0,0.7142857142857143,1.0,1766.6666666666667,3.087343333333356,7
421,H,0.9807531380753138,1.0,0.7777777777777778,1.0,2325.0,3.032167500000014,8
421,H,0.9702804520719966,1.0,1.0,1.0,3280.0,2.833736999999985,9
421,H,0.960718763058922,1.0,0.8333333333333334,1.0,2236.3636363636365,3.4646529999999984,10
421,H,0.9903725408120552,1.0,0.8181818181818182,1.0,1100.0,3.4646529999999984,11
421,H,0.95793016407236,1.0,1.0,0.0,1371.428571428571,0.0,12
421,H,0.9580184718723762,1.0,1.0,0.0,1400.0,0.0,13
421,H,1.0,1.0,1.0,0.0,1960.0,0.0,14
431,M,0.9702928870292888,1.0,0.8461538461538461,1.0,2383.3333333333335,3.625925,0
431,M,0.9534981147884374,0.9,1.0,0.75,3266.6666666666665,4.507524666666671,1
431,M,0.8701680672268908,0.6833333333333333,1.0,1.0,3320.0,4.244426250000004,2
431,M,0.8874005860192549,0.7833333333333333,1.0,0.0,1200.0,3.626041999999998,3
431,M,1.0,1.0,0.0,1.0,0.0,3.307959000000011,4
431,M,1.0,1.0,0.0,1.0,0.0,3.307959000000011,5
431,M,1.0,1.0,1.0,0.0,3000.0,0.0,6
431,M,1.0,1.0,1.0,0.0,2033.3333333333333,0.0,7
431,M,1.0,1.0,1.0,0.0,1466.6666666666667,0.0,8
431,M,1.0,1.0,1.0,0.0,2228.5714285714284,0.0,9
431,M,1.0,0.95,1.0,1.0,2600.0,3.23515500000002,10
431,M,1.0,0.95,1.0,0.6666666666666666,3400.0,3.3170650000000137,11
431,M,0.9937395659432388,1.0,1.0,1.0,2350.0,3.389218999999997,12
431,M,0.9476110645431683,1.0,1.0,0.0,3133.3333333333335,3.0093759999999747,13
431,M,0.9539363484087102,0.9333333333333332,1.0,1.0,3325.0,3.0093759999999747,14
470,L,1.0,1.0,1.0,0.6666666666666666,3600.0,4.628133999999999,0
470,L,0.9634551495016612,1.0,1.0,1.0,3333.3333333333335,3.3703263333333333,1
470,L,0.9632567849686848,1.0,1.0,1.0,1500.0,4.076405500000007,2
470,L,1.0,1.0,1.0,1.0,1566.6666666666667,5.2979640000000074,3
470,L,1.0,1.0,1.0,0.0,1680.0,0.0,4
470,L,1.0,1.0,1.0,0.0,2520.0,0.0,5
470,L,1.0,0.9833333333333332,1.0,0.0,2466.6666666666665,0.0,6
470,L,1.0,0.9833333333333332,1.0,0.0,2066.6666666666665,0.0,7
470,L,1.0,1.0,0.0,0.0,0.0,0.0,8
470,L,1.0,1.0,0.0,0.0,0.0,0.0,9
470,L,1.0,1.0,0.0,0.0,0.0,0.0,10
470,L,1.0,1.0,1.0,1.0,1100.0,2.6285279999999887,11
470,L,1.0,1.0,1.0,1.0,1050.0,2.3598049999999944,12
470,L,1.0,1.0,1.0,0.0,1000.0,0.0,13
470,L,1.0,1.0,1.0,1.0,2371.4285714285716,3.9969580000000065,14
429,H,0.8990825688073395,1.0,0.5555555555555556,1.0,4800.0,4.3363855,0
429,H,0.9679433805162364,1.0,0.8333333333333334,1.0,5800.0,1.7768250000000023,1
429,H,0.9765984120351024,1.0,1.0,0.0,4225.0,0.0,2
429,H,0.9819857561793046,0.9666666666666668,1.0,1.0,3800.0,4.405526999999992,3
429,H,1.0,0.9666666666666668,1.0,1.0,4300.0,3.487025000000017,4
429,H,0.997067448680352,1.0,0.75,1.0,4114.285714285715,4.070785999999998,5
429,H,0.911493288590604,0.85,0.7142857142857143,0.75,2500.0,4.85701766666666,6
429,H,0.8657972233908288,0.7166666666666667,0.6666666666666666,1.0,3555.5555555555557,4.2845979999999955,7
429,H,0.951761744966443,0.8666666666666667,0.6923076923076923,1.0,3860.0,3.6587129999999775,8
429,H,1.0,1.0,1.0,0.0,3620.0,0.0,9
429,H,1.0,1.0,1.0,1.0,3542.8571428571427,3.650033000000008,10
429,H,1.0,1.0,1.0,0.0,4800.0,0.0,11
429,H,0.980351170568562,0.9833333333333332,-1.0,0.0,0.0,0.0,12
429,H,0.9722921914357684,0.8333333333333334,0.4285714285714285,1.0,4480.0,3.3352009999999837,13
429,H,0.992020159596808,0.85,0.8,1.0,4288.888888888889,3.906096666666656,14
476,L,0.663477537437604,0.85,0.75,0.0,1266.6666666666667,2.033204000000003,0
476,L,0.6089129529362766,0.85,1.0,0.0,1360.0,2.544084000000005,1
476,L,0.6854262914741706,1.0,0.6666666666666666,1.0,1166.6666666666667,2.136136499999999,2
476,L,0.639662447257384,0.8333333333333334,0.5,0.3333333333333333,920.0,2.0851470000000014,3
476,L,0.6958719460825611,0.5333333333333333,0.5,0.3333333333333333,960.0,1.8117496666666757,4
476,L,0.5357744107744108,0.2,0.6,0.5,1133.3333333333333,1.7674823333333336,5
476,L,0.286916281026504,0.0,0.2727272727272727,0.3333333333333333,1360.0,2.606944499999983,6
476,L,0.4105351170568562,0.0,0.2307692307692307,-2.0,1160.0,3.3635229999999865,7
476,L,0.4716981132075472,0.0,0.4444444444444444,0.0,1050.0,2.8155490000000327,8
476,L,0.5907368421052631,0.0,0.1666666666666666,0.25,1400.0,2.357323500000007,9
476,L,0.8603187919463087,0.0,0.25,-0.5,1100.0,1.8990979999999809,10
476,L,0.8019343986543314,0.0,0.625,0.0,1040.0,1.8734105000000056,11
476,L,0.7806315789473685,0.0,1.0,0.0,1050.0,1.8734105000000056,12
476,L,0.7596476510067114,0.0833333333333333,0.25,0.0,1200.0,0.0,13
476,L,0.6909242994562944,0.55,0.1428571428571428,0.0,1600.0,0.0,14
470,H,0.8490566037735849,0.9833333333333332,0.8181818181818182,1.0,4177.777777777777,2.9450569999999967,0
470,H,0.8111858704793945,1.0,0.7777777777777778,1.0,3942.857142857142,3.3609329999999957,1
470,H,0.7778709136630344,1.0,1.0,0.0,3914.285714285714,0.0,2
470,H,0.7627615062761506,0.9666666666666668,0.9,0.0,3155.5555555555557,0.0,3
470,H,0.7794549266247379,0.9,0.6363636363636364,0.0,3625.0,0.0,4
470,H,0.7552565180824222,0.9333333333333332,0.5833333333333334,0.6666666666666666,3777.777777777778,2.921279999999996,5
470,H,0.7622641509433963,0.7833333333333333,0.7777777777777778,1.0,2775.0,3.021565499999994,6
470,H,0.8170731707317073,0.7,1.0,0.5,1040.0,2.5909529999999847,7
470,H,0.6762105263157895,0.9166666666666666,1.0,0.75,1840.0,2.547517666666645,8
470,H,0.6686241610738255,0.8833333333333333,0.8571428571428571,1.0,3100.0,2.6179930000000127,9
470,H,0.7921207041072925,0.5666666666666667,0.875,0.6666666666666666,4028.571428571429,2.723969000000011,10
470,H,0.8464765100671141,0.65,1.0,1.0,4880.0,2.815957000000026,11
470,H,0.8652958455728074,0.9666666666666668,1.0,1.0,4133.333333333333,2.5563830000000394,12
470,H,0.8081103678929766,1.0,1.0,0.0,2240.0,0.0,13
470,H,0.8316624895572264,0.9666666666666668,1.0,1.0,2425.0,3.658500499999974,14
428,M,0.8525269262634632,0.9833333333333332,0.8,0.0,2844.4444444444443,0.0,0
428,M,0.8900871007880548,0.9833333333333332,0.7777777777777778,0.6666666666666666,2550.0,3.18515,1
428,M,0.8896377422072451,0.7333333333333333,0.6666666666666666,1.0,2560.0,2.9305939999999993,2
428,M,0.8283298097251586,0.7333333333333333,0.6666666666666666,1.0,4160.0,2.5908279999999877,3
428,M,0.8977608787494719,1.0,1.0,1.0,3560.0,2.6342824999999976,4
428,M,0.9125475285171104,1.0,1.0,1.0,2500.0,2.7820130000000063,5
428,M,0.9539112050739956,1.0,0.0,1.0,0.0,2.886289000000005,6
428,M,1.0,1.0,1.0,0.0,1600.0,0.0,7
428,M,1.0,1.0,1.0,0.0,1400.0,0.0,8
428,M,1.0,0.9833333333333332,1.0,0.0,1266.6666666666667,0.0,9
428,M,0.9641198818066696,0.9833333333333332,1.0,0.0,2066.6666666666665,0.0,10
428,M,0.9317032040472176,1.0,1.0,0.0,2100.0,0.0,11
428,M,0.8674546222034614,1.0,1.0,0.5,1914.2857142857144,3.058360999999991,12
428,M,0.8763235916984329,0.95,1.0,0.6,3828.571428571429,2.915187666666649,13
428,M,0.8422165820642978,0.6166666666666667,0.4545454545454545,0.6666666666666666,6514.285714285715,2.941006499999986,14
434,L,1.0,1.0,0.7272727272727273,0.0,1650.0,0.0,0
434,L,0.9418653283145128,1.0,0.6363636363636364,0.0,1800.0,0.0,1
434,L,0.941350210970464,1.0,0.4285714285714285,0.0,2466.6666666666665,0.0,2
434,L,1.0,0.9833333333333332,0.0,0.0,0.0,0.0,3
434,L,1.0,0.9833333333333332,0.25,1.0,1000.0,3.6048279999999977,4
434,L,0.9399577167019028,1.0,1.0,0.75,1450.0,4.070612999999999,5
434,L,0.9401096583719948,1.0,1.0,1.0,1760.0,4.728059333333334,6
434,L,1.0,1.0,0.6666666666666666,0.0,2000.0,0.0,7
434,L,1.0,1.0,0.0,0.0,0.0,0.0,8
434,L,0.9705882352941176,1.0,0.0,0.0,0.0,0.0,9
434,L,0.9273719563392108,0.9166666666666666,0.0,1.0,1400.0,4.650935000000004,10
434,L,0.9482758620689656,0.85,0.0,0.5,1400.0,4.650935000000004,11
434,L,0.9525010508617066,0.5833333333333334,0.0,0.5,0.0,4.111398000000008,12
434,L,0.960907944514502,0.4833333333333333,0.0,1.0,0.0,3.6551110000000335,13
434,L,0.9957965531736024,0.75,0.5,1.0,1100.0,3.749391000000003,14
464,H,0.7809882747068677,0.3166666666666666,0.25,0.5,1800.0,2.300626999999998,0
464,H,0.91088692728037,0.3333333333333333,1.0,1.0,1866.6666666666667,2.681207999999996,1
464,H,0.7435353963543875,0.8333333333333334,1.0,0.6,2142.8571428571427,2.5836499999999964,2
464,H,0.6135492117596932,1.0,1.0,0.75,2066.6666666666665,2.839289999999996,3
464,H,0.8203058623619371,0.9333333333333332,1.0,1.0,2175.0,2.349441000000013,4
464,H,0.9005922165820643,0.9333333333333332,1.0,1.0,2200.0,2.753325999999987,5
464,H,0.7866836301950806,0.8666666666666667,1.0,1.0,1400.0,3.1007754999999833,6
464,H,0.6576156130674586,0.45,0.8333333333333334,1.0,3200.0,3.448224999999979,7
464,H,0.6300381841323717,0.0833333333333333,0.7777777777777778,1.0,3771.428571428571,2.8229460000000017,8
464,H,0.751589656634167,0.0,0.9090909090909092,1.0,3080.0,2.6643126666666603,9
464,H,0.8615580016934801,0.0,1.0,1.0,2600.0,2.5849959999999896,10
464,H,0.946186440677966,0.0,1.0,0.5,2275.0,2.797428000000025,11
464,H,0.9193890538820536,0.0,0.8181818181818182,1.0,3500.0,2.7320153333333415,12
464,H,0.8922815945716709,0.0,0.5,1.0,3925.0,2.416936000000021,13
464,H,0.9708245243128965,0.0,0.6363636363636364,0.0,3225.0,0.0,14
427,L,1.0,0.8,1.0,1.0,2280.0,3.7204274999999982,0
427,L,0.9787411421425594,0.7666666666666667,1.0,1.0,1200.0,2.9255119999999977,1
427,L,0.9785804283914322,0.4666666666666667,0.0,0.0,0.0,0.0,2
427,L,0.9970612930310664,0.4666666666666667,0.0,0.0,0.0,0.0,3
427,L,0.997060058798824,0.9666666666666668,0.0,1.0,0.0,3.2076580000000092,4
427,L,1.0,1.0,0.0,1.0,0.0,3.022422000000006,5
427,L,0.9878253568429892,1.0,1.0,0.0,1800.0,0.0,6
427,L,0.9534200587494754,1.0,1.0,0.0,1560.0,0.0,7
427,L,0.9538009239815204,1.0,1.0,0.0,2533.3333333333335,0.0,8
427,L,0.8867845117845118,1.0,1.0,0.0,3700.0,0.0,9
427,L,0.8907035175879398,1.0,1.0,0.0,1600.0,0.0,10
427,L,0.9661936560934892,1.0,1.0,1.0,1200.0,2.906585000000007,11
427,L,0.9597821533305404,1.0,1.0,0.6666666666666666,1942.857142857143,2.9424300000000017,12
427,L,0.976881042454813,1.0,1.0,1.0,2000.0,2.7014899999999975,13
427,L,0.8620689655172413,1.0,1.0,1.0,2200.0,2.4157920000000104,14
410,H,0.9438202247191012,0.95,0.6923076923076923,0.6666666666666666,2418.181818181818,3.041315500000003,0
410,H,0.9457881567973312,0.8666666666666667,0.6,1.0,2333.3333333333335,3.860857750000001,1
410,H,0.9496433067561896,0.9,0.6666666666666666,1.0,1860.0,3.1998820000000023,2
410,H,0.9301052631578948,0.8833333333333333,1.0,0.5,1771.428571428571,2.950306000000012,3
410,H,0.8867286559594252,0.65,1.0,0.75,1920.0,3.1254066666666724,4
410,H,0.8817295464179737,0.3333333333333333,1.0,1.0,1920.0,3.7911950000000063,5
410,H,0.9063955950868277,0.0833333333333333,1.0,1.0,2960.0,3.6292980000000057,6
410,H,0.8651732882502113,0.0,0.8333333333333334,0.0,3080.0,0.0,7
410,H,0.8974789915966387,0.0,0.5714285714285714,0.5,3480.0,3.4402749999999855,8
410,H,0.9899413243922884,0.0,0.6666666666666666,1.0,5520.0,2.8219709999999623,9
410,H,0.863922721545569,0.0,1.0,1.0,4500.0,3.666911999999968,10
410,H,0.8234800838574423,0.0,0.8,1.0,2800.0,3.666911999999968,11
